"tstamp","period","sector","subsample","AD","p","nsteps_mcmc",,"totobs_days","shift"
"2021-09-01","Rotation","Both Sectors","high energy half",1.49822108227573,0.6234,10000,71,48.4490740740741,0.4
"2021-09-01","Rotation","Both Sectors","high energy half",1.09033987727501,0.7918,10000,71,48.4490740740741,0.6
"2021-09-01","Rotation","Both Sectors","high energy half",2.65777520338727,0.1918,10000,71,48.4490740740741,0.8
"2021-09-01","Rotation","Sector 1","high energy half",3.33872787975785,0.0796,10000,38,25.1305555555556,0
"2021-09-01","Rotation","Sector 1","high energy half",1.08477066279205,0.8288,10000,38,25.1305555555556,0.2
"2021-09-01","Rotation","Sector 1","high energy half",2.40851074712854,0.3236,10000,38,25.1305555555556,0.4
"2021-09-01","Rotation","Sector 1","high energy half",1.21923638935014,0.6754,10000,38,25.1305555555556,0.6
"2021-09-01","Rotation","Sector 1","high energy half",0.93097324639826,0.9092,10000,38,25.1305555555556,0.8
"2021-09-01","Rotation","Sector 27","high energy half",2.39214945524883,0.1402,10000,33,23.3185185185185,0
"2021-09-01","Rotation","Sector 27","high energy half",2.82250834779001,0.0806,10000,33,23.3185185185185,0.2
"2021-09-01","Rotation","Sector 27","high energy half",1.25770865429227,0.5436,10000,33,23.3185185185185,0.4
"2021-09-01","Rotation","Sector 27","high energy half",1.20713575210903,0.512,10000,33,23.3185185185185,0.6
"2021-09-01","Rotation","Sector 27","high energy half",3.91926252371156,0.0262,10000,33,23.3185185185185,0.8
"2021-09-01","Rotation","Both Sectors","low energy half",1.36586965254226,0.63,10000,118,48.4490740740741,0
"2021-09-01","Rotation","Both Sectors","low energy half",1.58212589514501,0.5386,10000,118,48.4490740740741,0.2
"2021-09-01","Rotation","Both Sectors","low energy half",0.953123428886087,0.7182,10000,118,48.4490740740741,0.4
"2021-09-01","Rotation","Both Sectors","low energy half",1.54931312153289,0.4762,10000,118,48.4490740740741,0.6
"2021-09-01","Rotation","Both Sectors","low energy half",3.03885064961891,0.1894,10000,118,48.4490740740741,0.8
"2021-09-01","Rotation","Sector 1","low energy half",1.16462721345476,0.7564,10000,37,25.1305555555556,0
"2021-09-01","Rotation","Sector 1","low energy half",2.24947392601837,0.2482,10000,37,25.1305555555556,0.2
"2021-09-01","Rotation","Sector 1","low energy half",1.10408043806306,0.9894,10000,37,25.1305555555556,0.4
"2021-09-01","Rotation","Sector 1","low energy half",1.26801389363218,0.6406,10000,37,25.1305555555556,0.6
"2021-09-01","Rotation","Sector 1","low energy half",2.74484944912751,0.1894,10000,37,25.1305555555556,0.8
"2021-09-01","Rotation","Sector 27","low energy half",1.01648190619932,0.7852,10000,81,23.3185185185185,0
"2021-09-01","Rotation","Sector 27","low energy half",0.543409235753316,0.5314,10000,81,23.3185185185185,0.2
"2021-09-01","Rotation","Sector 27","low energy half",1.13927363472672,0.6822,10000,81,23.3185185185185,0.4
"2021-09-01","Rotation","Sector 27","low energy half",0.780694514081461,0.99,10000,81,23.3185185185185,0.6
"2021-09-01","Rotation","Sector 27","low energy half",1.18209508375578,0.6566,10000,81,23.3185185185185,0.8
"2021-09-01","Rotation","Both Sectors","total",2.20011757008729,0.3616,10000,189,48.4490740740741,0
"2021-09-01","Rotation","Both Sectors","total",2.46326172991382,0.2424,10000,189,48.4490740740741,0.2
"2021-09-01","Rotation","Both Sectors","total",1.2674960981926,0.8058,10000,189,48.4490740740741,0.4
"2021-09-01","Rotation","Both Sectors","total",2.22349945445106,0.2832,10000,189,48.4490740740741,0.6
"2021-09-01","Rotation","Both Sectors","total",5.33022312798167,0.035,10000,189,48.4490740740741,0.8
"2021-09-01","Rotation","Sector 1","total",2.4302053695379,0.274,10000,75,25.1305555555556,0
"2021-09-01","Rotation","Sector 1","total",1.58149173505645,0.636,10000,75,25.1305555555556,0.2
"2021-09-01","Rotation","Sector 1","total",2.62388718138439,0.4376,10000,75,25.1305555555556,0.4
"2021-09-01","Rotation","Sector 1","total",1.961991219365,0.3644,10000,75,25.1305555555556,0.6
"2021-09-01","Rotation","Sector 1","total",2.54470462007896,0.3442,10000,75,25.1305555555556,0.8
"2021-09-01","Rotation","Sector 27","total",1.46213138005021,0.4142,10000,114,23.3185185185185,0
"2021-09-01","Rotation","Sector 27","total",1.88553645372765,0.288,10000,114,23.3185185185185,0.2
"2021-09-01","Rotation","Sector 27","total",1.53945832388217,0.4246,10000,114,23.3185185185185,0.4
"2021-09-01","Rotation","Sector 27","total",1.18230955394377,0.6282,10000,114,23.3185185185185,0.6
"2021-09-01","Rotation","Sector 27","total",3.52095983305848,0.067,10000,114,23.3185185185185,0.8
"2021-09-01","Orbit","Both Sectors","total",0.874389477464717,0.6836,10000,189,48.4490740740741,0
"2021-09-01","Orbit","Both Sectors","total",2.68981331942948,0.5192,10000,189,48.4490740740741,0.2
"2021-09-01","Orbit","Both Sectors","total",1.14296060137846,0.8214,10000,189,48.4490740740741,0.4
"2021-09-01","Orbit","Both Sectors","total",0.784890898486793,0.2894,10000,189,48.4490740740741,0.6
"2021-09-01","Orbit","Both Sectors","total",1.32011496054099,0.9306,10000,189,48.4490740740741,0.8
"2021-09-01","Orbit","Sector 1","total",3.03980810750349,0.2094,10000,75,25.1305555555556,0
"2021-09-01","Orbit","Sector 1","total",1.90586861734667,0.8526,10000,75,25.1305555555556,0.2
"2021-09-01","Orbit","Sector 1","total",1.73781475421534,0.8902,10000,75,25.1305555555556,0.4
"2021-09-01","Orbit","Sector 1","total",1.24441649996936,0.6438,10000,75,25.1305555555556,0.6
"2021-09-01","Orbit","Sector 1","total",1.30961656458979,0.8284,10000,75,25.1305555555556,0.8
"2021-09-01","Orbit","Sector 27","total",1.68077269930404,0.3348,10000,114,23.3185185185185,0
"2021-09-01","Orbit","Sector 27","total",2.17734601626958,0.2724,10000,114,23.3185185185185,0.2
"2021-09-01","Orbit","Sector 27","total",0.851572830490781,0.975,10000,114,23.3185185185185,0.4
"2021-09-01","Orbit","Sector 27","total",0.683091140358954,0.6534,10000,114,23.3185185185185,0.6
"2021-09-01","Orbit","Sector 27","total",2.51936428428992,0.1222,10000,114,23.3185185185185,0.8
"2021-09-01","Orbit","Both Sectors","high energy half",1.99685102845734,0.2424,10000,71,48.4490740740741,0
"2021-09-01","Orbit","Both Sectors","high energy half",1.66310900062908,0.6046,10000,71,48.4490740740741,0.2
"2021-09-01","Orbit","Both Sectors","high energy half",1.75795546132477,0.4868,10000,71,48.4490740740741,0.4
"2021-09-01","Orbit","Both Sectors","high energy half",1.5820963322486,0.7614,10000,71,48.4490740740741,0.6
"2021-09-01","Orbit","Both Sectors","high energy half",2.53383433507538,0.1444,10000,71,48.4490740740741,0.8
"2021-09-01","Orbit","Sector 1","high energy half",1.50078089283769,0.5998,10000,38,25.1305555555556,0
"2021-09-01","Orbit","Sector 1","high energy half",0.982794634298749,0.8306,10000,38,25.1305555555556,0.2
"2021-09-01","Orbit","Sector 1","high energy half",0.989039116517354,0.7828,10000,38,25.1305555555556,0.4
"2021-09-01","Orbit","Sector 1","high energy half",0.812423459103854,0.554,10000,38,25.1305555555556,0.6
"2021-09-01","Orbit","Sector 1","high energy half",1.21730415670387,0.8682,10000,38,25.1305555555556,0.8
"2021-09-01","Orbit","Sector 27","high energy half",0.902818688340147,0.9088,10000,33,23.3185185185185,0
"2021-09-01","Orbit","Sector 27","high energy half",1.25095615013736,0.5204,10000,33,23.3185185185185,0.2
"2021-09-01","Orbit","Sector 27","high energy half",1.16468548557128,0.6014,10000,33,23.3185185185185,0.4
"2021-09-01","Orbit","Sector 27","high energy half",1.07356798703607,0.7184,10000,33,23.3185185185185,0.6
"2021-09-01","Orbit","Sector 27","high energy half",1.68597004914141,0.2844,10000,33,23.3185185185185,0.8
"2021-09-01","Orbit","Both Sectors","low energy half",0.731699096158351,0.6042,10000,118,48.4490740740741,0
"2021-09-01","Orbit","Both Sectors","low energy half",2.453254847195,0.4008,10000,118,48.4490740740741,0.2
"2021-09-01","Orbit","Both Sectors","low energy half",0.517948345262568,0.2714,10000,118,48.4490740740741,0.4
"2021-09-01","Orbit","Both Sectors","low energy half",0.362030557566882,0.0814,10000,118,48.4490740740741,0.6
"2021-09-01","Orbit","Both Sectors","low energy half",0.434334903594959,0.1926,10000,118,48.4490740740741,0.8
"2021-09-01","Orbit","Sector 1","low energy half",2.52485873620473,0.1586,10000,37,25.1305555555556,0
"2021-09-01","Orbit","Sector 1","low energy half",2.67297001114403,0.2564,10000,37,25.1305555555556,0.2
"2021-09-01","Orbit","Sector 1","low energy half",2.13030086085087,0.394,10000,37,25.1305555555556,0.4
"2021-09-01","Orbit","Sector 1","low energy half",1.46282927619259,0.8756,10000,37,25.1305555555556,0.6
"2021-09-01","Orbit","Sector 1","low energy half",2.97593758649981,0.1728,10000,37,25.1305555555556,0.8
"2021-09-01","Orbit","Sector 27","low energy half",2.50165066606999,0.121,10000,81,23.3185185185185,0
"2021-09-01","Orbit","Sector 27","low energy half",1.9729593562712,0.3144,10000,81,23.3185185185185,0.2
"2021-09-01","Orbit","Sector 27","low energy half",0.795072585894332,0.9556,10000,81,23.3185185185185,0.4
"2021-09-01","Orbit","Sector 27","low energy half",0.672584011617261,0.6808,10000,81,23.3185185185185,0.6
"2021-09-01","Orbit","Sector 27","low energy half",1.67324931747837,0.3076,10000,81,23.3185185185185,0.8
"2021-10-26","Beat Period","Both Sectors","total",0.50987663638341,0.3142,10000,189,48.4490740740741,0
"2021-10-26","Beat Period","Both Sectors","total",0.890370354336312,0.983,10000,189,48.4490740740741,0.2
"2021-10-26","Beat Period","Both Sectors","total",0.652322610085349,0.5738,10000,189,48.4490740740741,0.4
"2021-10-26","Beat Period","Both Sectors","total",0.593776370593247,0.3848,10000,189,48.4490740740741,0.6
"2021-10-26","Beat Period","Both Sectors","total",0.809130709700753,0.6984,10000,189,48.4490740740741,0.8
"2021-10-26","Beat Period","Sector 1","total",0.75557504427259,0.6576,10000,75,25.1305555555556,0
"2021-10-26","Beat Period","Sector 1","total",0.530908718297027,0.3724,10000,75,25.1305555555556,0.2
"2021-10-26","Beat Period","Sector 1","total",0.559970910235577,0.3914,10000,75,25.1305555555556,0.4
"2021-10-26","Beat Period","Sector 1","total",0.714317507597926,0.5204,10000,75,25.1305555555556,0.6
"2021-10-26","Beat Period","Sector 1","total",0.369142403567196,0.148,10000,75,25.1305555555556,0.8
"2021-10-26","Beat Period","Sector 27","total",0.486223853425813,0.478,10000,114,23.3185185185185,0
"2021-10-26","Beat Period","Sector 27","total",0.97975823710172,0.7572,10000,114,23.3185185185185,0.2
"2021-10-26","Beat Period","Sector 27","total",0.443606752816066,0.3672,10000,114,23.3185185185185,0.4
"2021-10-26","Beat Period","Sector 27","total",0.408242199913147,0.31,10000,114,23.3185185185185,0.6
"2021-10-26","Beat Period","Sector 27","total",1.10727726693976,0.7572,10000,114,23.3185185185185,0.8
"2021-10-26","Beat Period","Both Sectors","high energy half",3.88930147348107,0.042,10000,71,48.4490740740741,0
"2021-10-26","Beat Period","Both Sectors","high energy half",1.27740769036467,0.558,10000,71,48.4490740740741,0.2
"2021-10-26","Beat Period","Both Sectors","high energy half",2.84670100771052,0.0624,10000,71,48.4490740740741,0.4
"2021-10-26","Beat Period","Both Sectors","high energy half",1.46036865680027,0.6308,10000,71,48.4490740740741,0.6
"2021-10-26","Beat Period","Both Sectors","high energy half",1.73629088271026,0.3858,10000,71,48.4490740740741,0.8
"2021-10-26","Beat Period","Sector 1","high energy half",1.81039768987878,0.4022,10000,38,25.1305555555556,0
"2021-10-26","Beat Period","Sector 1","high energy half",1.26861019458838,0.5056,10000,38,25.1305555555556,0.2
"2021-10-26","Beat Period","Sector 1","high energy half",0.922576603641886,0.9204,10000,38,25.1305555555556,0.4
"2021-10-26","Beat Period","Sector 1","high energy half",0.900574388421184,0.9058,10000,38,25.1305555555556,0.6
"2021-10-26","Beat Period","Sector 1","high energy half",0.963069893415593,0.9594,10000,38,25.1305555555556,0.8
"2021-10-26","Beat Period","Sector 27","high energy half",2.58293989044689,0.1,10000,33,23.3185185185185,0
"2021-10-26","Beat Period","Sector 27","high energy half",0.979439611425832,0.7414,10000,33,23.3185185185185,0.2
"2021-10-26","Beat Period","Sector 27","high energy half",2.80602793105597,0.0572,10000,33,23.3185185185185,0.4
"2021-10-26","Beat Period","Sector 27","high energy half",0.987311682553852,0.789,10000,33,23.3185185185185,0.6
"2021-10-26","Beat Period","Sector 27","high energy half",1.34010999490035,0.498,10000,33,23.3185185185185,0.8
"2021-10-26","Beat Period","Both Sectors","low energy half",1.37236966605455,0.615,10000,118,48.4490740740741,0
"2021-10-26","Beat Period","Both Sectors","low energy half",2.12440709494297,0.159,10000,118,48.4490740740741,0.2
"2021-10-26","Beat Period","Both Sectors","low energy half",3.01469649118403,0.092,10000,118,48.4490740740741,0.4
"2021-10-26","Beat Period","Both Sectors","low energy half",0.438744739663122,0.2578,10000,118,48.4490740740741,0.6
"2021-10-26","Beat Period","Both Sectors","low energy half",1.7982663751141,0.4394,10000,118,48.4490740740741,0.8
"2021-10-26","Beat Period","Sector 1","low energy half",0.361107794403416,0.152,10000,37,25.1305555555556,0
"2021-10-26","Beat Period","Sector 1","low energy half",1.85861874757681,0.2346,10000,37,25.1305555555556,0.2
"2021-10-26","Beat Period","Sector 1","low energy half",1.58977637553205,0.3792,10000,37,25.1305555555556,0.4
"2021-10-26","Beat Period","Sector 1","low energy half",0.467000773328579,0.3232,10000,37,25.1305555555556,0.6
"2021-10-26","Beat Period","Sector 1","low energy half",0.394067533289224,0.2266,10000,37,25.1305555555556,0.8
"2021-10-26","Beat Period","Sector 27","low energy half",1.44722804630719,0.3446,10000,81,23.3185185185185,0
"2021-10-26","Beat Period","Sector 27","low energy half",0.953793755983796,0.7702,10000,81,23.3185185185185,0.2
"2021-10-26","Beat Period","Sector 27","low energy half",1.71232364637469,0.2766,10000,81,23.3185185185185,0.4
"2021-10-26","Beat Period","Sector 27","low energy half",0.448857277321423,0.3932,10000,81,23.3185185185185,0.6
"2021-10-26","Beat Period","Sector 27","low energy half",1.92119502753378,0.2524,10000,81,23.3185185185185,0.8
"2021-10-26","Beat Period","Both Sectors","total",0.735076805457396,0.7336,10000,189,48.4490740740741,0.1
"2021-10-26","Beat Period","Both Sectors","total",0.46399633852144,0.2996,10000,189,48.4490740740741,0.3
"2021-10-26","Beat Period","Both Sectors","total",1.11221365002044,0.9748,10000,189,48.4490740740741,0.5
"2021-10-26","Beat Period","Both Sectors","total",0.883032965066206,0.8112,10000,189,48.4490740740741,0.7
"2021-10-26","Beat Period","Both Sectors","total",1.53902629135109,0.615,10000,189,48.4490740740741,0.9
"2021-10-26","Beat Period","Sector 1","total",0.474420273101643,0.2864,10000,75,25.1305555555556,0.1
"2021-10-26","Beat Period","Sector 1","total",0.549314389250739,0.4122,10000,75,25.1305555555556,0.3
"2021-10-26","Beat Period","Sector 1","total",0.626607871141403,0.4776,10000,75,25.1305555555556,0.5
"2021-10-26","Beat Period","Sector 1","total",0.625060951820956,0.4476,10000,75,25.1305555555556,0.7
"2021-10-26","Beat Period","Sector 1","total",0.947704488195427,0.8108,10000,75,25.1305555555556,0.9
"2021-10-26","Beat Period","Sector 27","total",1.57637870593842,0.3656,10000,114,23.3185185185185,0.1
"2021-10-26","Beat Period","Sector 27","total",0.62421841232397,0.735,10000,114,23.3185185185185,0.3
"2021-10-26","Beat Period","Sector 27","total",0.802432617347705,0.989,10000,114,23.3185185185185,0.5
"2021-10-26","Beat Period","Sector 27","total",0.597058372822247,0.645,10000,114,23.3185185185185,0.7
"2021-10-26","Beat Period","Sector 27","total",0.951287459649691,0.8094,10000,114,23.3185185185185,0.9
"2021-10-26","Beat Period","Both Sectors","high energy half",1.52244318580416,0.3434,10000,71,48.4490740740741,0.1
"2021-10-26","Beat Period","Both Sectors","high energy half",1.31994362229339,0.481,10000,71,48.4490740740741,0.3
"2021-10-26","Beat Period","Both Sectors","high energy half",1.90828763646536,0.2634,10000,71,48.4490740740741,0.5
"2021-10-26","Beat Period","Both Sectors","high energy half",1.13367601173232,0.7254,10000,71,48.4490740740741,0.7
"2021-10-26","Beat Period","Both Sectors","high energy half",2.55598564453754,0.16,10000,71,48.4490740740741,0.9
"2021-10-26","Beat Period","Sector 1","high energy half",0.673292886495808,0.7092,10000,38,25.1305555555556,0.1
"2021-10-26","Beat Period","Sector 1","high energy half",0.962206005573542,0.8468,10000,38,25.1305555555556,0.3
"2021-10-26","Beat Period","Sector 1","high energy half",1.0381418245162,0.8484,10000,38,25.1305555555556,0.5
"2021-10-26","Beat Period","Sector 1","high energy half",0.854612844658107,0.8932,10000,38,25.1305555555556,0.7
"2021-10-26","Beat Period","Sector 1","high energy half",2.05188606894375,0.267,10000,38,25.1305555555556,0.9
"2021-10-26","Beat Period","Sector 27","high energy half",2.35630493617688,0.154,10000,33,23.3185185185185,0.1
"2021-10-26","Beat Period","Sector 27","high energy half",0.996884237665519,0.71,10000,33,23.3185185185185,0.3
"2021-10-26","Beat Period","Sector 27","high energy half",1.40305525306887,0.3804,10000,33,23.3185185185185,0.5
"2021-10-26","Beat Period","Sector 27","high energy half",0.963215504574954,0.8046,10000,33,23.3185185185185,0.7
"2021-10-26","Beat Period","Sector 27","high energy half",1.16342172794305,0.5794,10000,33,23.3185185185185,0.9
"2021-10-26","Beat Period","Both Sectors","low energy half",0.587795553822019,0.57,10000,118,48.4490740740741,0.1
"2021-10-26","Beat Period","Both Sectors","low energy half",0.907365142269541,0.931,10000,118,48.4490740740741,0.3
"2021-10-26","Beat Period","Both Sectors","low energy half",0.78218771376109,0.796,10000,118,48.4490740740741,0.5
